record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name, degrade field,Evaluation pipelines
207524,gpt-5,3,4,3,3,0,0,1,0,0,0,6,Testing Prompt: 0.5533508712139789,,
607920,gpt-5,2,1,3,3,0,0,0,0,0,1,6,Testing Prompt: 0.5533508712139789,,
249730,gpt-5,2,1,3,2,0,0,0,0,0,0,6,Testing Prompt: 0.5533508712139789,,
643006,gpt-5,4,3,3,4,0,0,1,0,1,1,6,Testing Prompt: 0.5533508712139789,,
167524,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.5533508712139789,,
585389,gpt-5,2,1,3,2,0,0,0,0,1,1,6,Testing Prompt: 0.5533508712139789,,
591948,gpt-5,3,4,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.5533508712139789,,
218810,gpt-5,2,1,4,2,0,0,1,1,0,1,6,Testing Prompt: 0.5533508712139789,,
524784,gpt-5,3,3,3,4,0,0,1,0,0,1,6,Testing Prompt: 0.5533508712139789,,
238271,gpt-5,3,1,4,4,0,0,1,0,1,1,6,Testing Prompt: 0.5533508712139789,,
200051,gpt-5,3,4,1,3,0,0,1,1,0,0,6,Testing Prompt: 0.5533508712139789,,
557524,gpt-5,2,1,3,2,0,0,0,0,0,1,6,Testing Prompt: 0.5533508712139789,,
600997,gpt-5,4,4,3,4,0,0,1,1,1,1,6,Testing Prompt: 0.5533508712139789,,
601747,gpt-5,2,1,1,2,0,0,0,0,1,0,6,Testing Prompt: 0.5533508712139789,,
264262,gpt-5,2,1,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.5533508712139789,,
644531,gpt-5,3,3,3,3,0,0,1,0,0,1,6,Testing Prompt: 0.5533508712139789,,
586617,gpt-5,4,3,4,4,0,0,1,1,0,1,6,Testing Prompt: 0.5533508712139789,,
253693,gpt-5,3,1,4,3,0,0,0,0,1,1,6,Testing Prompt: 0.5533508712139789,,
545047,gpt-5,3,4,4,2,0,0,0,1,1,0,6,Testing Prompt: 0.5533508712139789,,
266177,gpt-5,2,1,4,2,0,0,0,0,1,1,6,Testing Prompt: 0.5533508712139789,,
704896,gpt-5,3,1,1,3,0,0,0,1,0,0,6,Testing Prompt: 0.5533508712139789,,
700128,gpt-5,2,3,4,1,0,0,0,0,0,1,6,Testing Prompt: 0.5533508712139789,,
632387,gpt-5,2,2,3,2,0,0,0,0,0,0,6,Testing Prompt: 0.5533508712139789,,
614816,gpt-5,2,2,4,3,0,0,0,0,1,0,6,Testing Prompt: 0.5533508712139789,,
534868,gpt-5,2,1,3,1,0,0,0,0,1,1,6,Testing Prompt: 0.5533508712139789,,
703584,gpt-5,3,1,1,1,0,0,1,0,0,1,6,Testing Prompt: 0.5533508712139789,,
546578,gpt-5,3,2,1,2,0,0,1,0,0,1,6,Testing Prompt: 0.5533508712139789,,
573597,gpt-5,3,4,1,4,0,0,1,0,1,1,6,Testing Prompt: 0.5533508712139789,,
225646,gpt-5,3,3,3,2,0,0,0,1,0,0,6,Testing Prompt: 0.5533508712139789,,
543229,gpt-5,3,3,3,3,0,0,1,0,0,1,6,Testing Prompt: 0.5533508712139789,,
238025,gpt-5,3,4,1,4,0,0,1,0,0,0,6,Testing Prompt: 0.5533508712139789,,
703584,gpt-5,3,2,1,2,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
215179,gpt-5,2,2,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
512243,gpt-5,2,2,4,3,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
248731,gpt-5,3,3,4,3,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
264344,gpt-5,4,4,3,4,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
630563,gpt-5,2,4,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
550903,gpt-5,4,3,4,4,1,1,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
600997,gpt-5,4,4,3,4,0,0,1,1,1,1,7,Testing Prompt: 0.5725551048400536,,
632387,gpt-5,2,2,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
231173,gpt-5,3,4,3,4,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
581720,gpt-5,4,4,3,4,1,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
600843,gpt-5,2,3,3,2,0,1,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
706907,gpt-5,2,3,3,3,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
704896,gpt-5,2,1,1,3,0,0,0,1,0,0,7,Testing Prompt: 0.5725551048400536,,
257325,gpt-5,2,4,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
216965,gpt-5,3,4,1,3,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
580333,gpt-5,2,2,3,2,0,0,0,0,1,1,7,Testing Prompt: 0.5725551048400536,,
545047,gpt-5,3,4,3,3,0,0,1,1,1,0,7,Testing Prompt: 0.5725551048400536,,
546868,gpt-5,2,3,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
700128,gpt-5,2,3,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
576254,gpt-5,2,3,1,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
558582,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
525710,gpt-5,4,4,3,4,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
561983,gpt-5,3,3,1,3,1,0,1,1,1,0,7,Testing Prompt: 0.5725551048400536,,
247781,gpt-5,2,4,4,3,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
534553,gpt-5,3,3,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.5725551048400536,,
529099,gpt-5,2,1,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
244029,gpt-5,4,4,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
575601,gpt-5,3,3,3,2,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
601747,gpt-5,1,1,1,2,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
613126,gpt-5,4,4,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
601728,gpt-5,3,3,3,2,0,0,0,0,1,0,7,Testing Prompt: 0.5725551048400536,,
167524,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
247482,gpt-5,3,4,4,3,0,0,1,1,1,1,7,Testing Prompt: 0.5725551048400536,,
195235,gpt-5,3,3,3,2,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
543229,gpt-5,3,3,3,4,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
613961,gpt-5,3,3,3,3,0,0,1,1,0,1,7,Testing Prompt: 0.5725551048400536,,
717614,gpt-5,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
238271,gpt-5,3,2,4,3,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
219176,gpt-5,4,4,3,4,0,1,1,1,1,0,7,Testing Prompt: 0.5725551048400536,,
640700,gpt-5,3,3,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.5725551048400536,,
207845,gpt-5,2,4,3,2,1,0,0,1,1,1,7,Testing Prompt: 0.5725551048400536,,
226773,gpt-5,2,2,3,3,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
282284,gpt-5,2,2,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
704786,gpt-5,3,4,1,3,0,0,1,1,1,0,7,Testing Prompt: 0.5725551048400536,,
735055,gpt-5,4,4,3,4,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
588075,gpt-5,2,2,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
614816,gpt-5,2,1,4,3,0,0,0,0,1,1,7,Testing Prompt: 0.5725551048400536,,
211179,gpt-5,2,1,1,3,0,0,0,1,0,0,7,Testing Prompt: 0.5725551048400536,,
264478,gpt-5,2,2,4,3,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
644531,gpt-5,2,4,3,3,0,0,1,1,0,1,7,Testing Prompt: 0.5725551048400536,,
524784,gpt-5,4,4,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
585389,gpt-5,2,1,3,3,0,0,0,0,1,1,7,Testing Prompt: 0.5725551048400536,,
215108,gpt-5,4,3,3,4,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
557524,gpt-5,2,1,1,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
248896,gpt-5,3,4,3,3,0,0,1,0,0,0,7,Testing Prompt: 0.5725551048400536,,
217052,gpt-5,2,1,2,1,0,1,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
188529,gpt-5,2,1,1,2,0,0,1,0,1,0,7,Testing Prompt: 0.5725551048400536,,
615578,gpt-5,4,4,3,4,1,0,1,1,1,1,7,Testing Prompt: 0.5725551048400536,,
240687,gpt-5,3,4,3,3,0,0,1,0,1,0,7,Testing Prompt: 0.5725551048400536,,
242085,gpt-5,3,2,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.5725551048400536,,
505194,gpt-5,2,2,3,3,0,0,0,0,1,0,7,Testing Prompt: 0.5725551048400536,,
590085,gpt-5,3,4,1,3,0,0,1,1,1,0,7,Testing Prompt: 0.5725551048400536,,
503131,gpt-5,2,4,1,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
174997,gpt-5,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
505173,gpt-5,3,2,4,4,0,0,0,1,1,1,7,Testing Prompt: 0.5725551048400536,,
225577,gpt-5,2,3,4,3,0,0,0,0,1,0,7,Testing Prompt: 0.5725551048400536,,
607920,gpt-5,2,1,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
184927,gpt-5,4,4,3,4,0,0,1,1,0,1,7,Testing Prompt: 0.5725551048400536,,
249730,gpt-5,1,1,1,1,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
628747,gpt-5,2,2,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
274347,gpt-5,4,4,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
263413,gpt-5,4,4,2,4,0,0,1,1,1,1,7,Testing Prompt: 0.5725551048400536,,
217400,gpt-5,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
555531,gpt-5,2,2,1,2,0,0,0,0,1,1,7,Testing Prompt: 0.5725551048400536,,
257040,gpt-5,3,2,4,3,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
584423,gpt-5,2,3,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
211283,gpt-5,2,4,4,3,0,0,0,0,1,1,7,Testing Prompt: 0.5725551048400536,,
266177,gpt-5,2,1,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
573597,gpt-5,4,4,1,4,1,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
242166,gpt-5,2,1,3,2,0,0,0,0,1,1,7,Testing Prompt: 0.5725551048400536,,
248235,gpt-5,4,3,3,4,0,1,1,1,1,1,7,Testing Prompt: 0.5725551048400536,,
263864,gpt-5,3,3,1,4,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
528543,gpt-5,4,3,1,3,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
641013,gpt-5,3,2,3,3,0,0,0,0,1,1,7,Testing Prompt: 0.5725551048400536,,
218810,gpt-5,3,1,1,2,0,0,1,1,0,1,7,Testing Prompt: 0.5725551048400536,,
208682,gpt-5,3,1,4,4,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
530371,gpt-5,4,3,3,4,0,0,1,1,0,0,7,Testing Prompt: 0.5725551048400536,,
207524,gpt-5,3,4,3,3,0,0,1,0,0,0,7,Testing Prompt: 0.5725551048400536,,
190056,gpt-5,2,1,3,2,1,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
264262,gpt-5,1,1,1,2,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
253693,gpt-5,3,2,4,3,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
225581,gpt-5,4,4,2,3,1,0,1,1,0,1,7,Testing Prompt: 0.5725551048400536,,
511739,gpt-5,2,1,1,1,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
591948,gpt-5,3,3,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
534868,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
556668,gpt-5,3,1,4,3,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
238025,gpt-5,3,4,3,4,0,0,1,1,0,0,7,Testing Prompt: 0.5725551048400536,,
546578,gpt-5,3,1,1,2,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
529141,gpt-5,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.5725551048400536,,
643006,gpt-5,3,3,3,4,0,0,1,0,1,1,7,Testing Prompt: 0.5725551048400536,,
225646,gpt-5,3,3,3,3,0,0,0,1,0,1,7,Testing Prompt: 0.5725551048400536,,
586617,gpt-5,4,4,4,3,0,0,1,1,1,1,7,Testing Prompt: 0.5725551048400536,,
551252,gpt-5,2,2,4,2,0,1,0,1,1,1,7,Testing Prompt: 0.5725551048400536,,
506571,gpt-5,3,4,3,4,0,0,1,1,0,0,7,Testing Prompt: 0.5725551048400536,,
543094,gpt-5,3,4,4,2,0,0,1,0,0,1,7,Testing Prompt: 0.5725551048400536,,
564167,gpt-5,3,4,1,4,1,0,1,1,1,1,7,Testing Prompt: 0.5725551048400536,,
200051,gpt-5,3,3,1,3,0,0,1,0,0,0,7,Testing Prompt: 0.5725551048400536,,
291285,gpt-5,4,4,4,4,0,0,0,1,1,1,7,Testing Prompt: 0.5725551048400536,,
172253,gpt-5,2,3,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
293411,gpt-5,2,1,3,2,1,0,0,0,0,1,7,Testing Prompt: 0.5725551048400536,,
561604,gpt-5,2,3,1,3,0,0,0,1,0,0,7,Testing Prompt: 0.5725551048400536,,
232366,gpt-5,3,3,1,2,0,0,1,0,0,0,7,Testing Prompt: 0.5725551048400536,,
703584,gpt-5,3,1,1,2,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
550903,gpt-5,3,3,3,3,1,1,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
561604,gpt-5,2,3,1,3,0,0,0,1,0,0,8,Testing Prompt: 0.28519025542839904,,
511739,gpt-5,2,1,1,1,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
586617,gpt-5,3,3,4,4,0,0,1,1,1,1,8,Testing Prompt: 0.28519025542839904,,
211179,gpt-5,2,1,1,2,0,0,0,1,0,0,8,Testing Prompt: 0.28519025542839904,,
238271,gpt-5,3,3,4,4,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
704786,gpt-5,3,4,1,3,0,0,1,1,1,0,8,Testing Prompt: 0.28519025542839904,,
208682,gpt-5,3,1,4,3,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
207524,gpt-5,3,4,3,3,0,0,1,0,1,0,8,Testing Prompt: 0.28519025542839904,,
248235,gpt-5,4,4,3,4,0,1,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
529141,gpt-5,2,1,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.28519025542839904,,
217400,gpt-5,2,1,3,3,0,0,0,0,0,0,8,Testing Prompt: 0.28519025542839904,,
207845,gpt-5,3,4,3,2,1,0,0,1,0,1,8,Testing Prompt: 0.28519025542839904,,
613961,gpt-5,4,4,3,3,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
266177,gpt-5,2,1,4,2,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
601747,gpt-5,2,1,1,2,0,0,0,0,1,0,8,Testing Prompt: 0.28519025542839904,,
590085,gpt-5,3,4,1,4,0,0,1,1,1,0,8,Testing Prompt: 0.28519025542839904,,
628747,gpt-5,2,1,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
231173,gpt-5,4,4,3,4,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
543094,gpt-5,3,4,4,2,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
591948,gpt-5,3,3,3,2,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
581720,gpt-5,4,4,3,4,1,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
717614,gpt-5,2,2,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.28519025542839904,,
505173,gpt-5,2,2,4,3,0,0,0,1,1,1,8,Testing Prompt: 0.28519025542839904,,
505194,gpt-5,2,2,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
546868,gpt-5,2,3,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
264262,gpt-5,2,1,2,2,0,0,0,0,0,0,8,Testing Prompt: 0.28519025542839904,,
188529,gpt-5,3,2,1,2,0,0,1,0,1,0,8,Testing Prompt: 0.28519025542839904,,
584423,gpt-5,2,3,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
293411,gpt-5,2,1,3,2,1,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
240687,gpt-5,2,4,3,2,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
247781,gpt-5,2,4,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
249730,gpt-5,2,1,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.28519025542839904,,
556668,gpt-5,3,1,4,2,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
200051,gpt-5,3,3,1,3,0,0,1,0,0,0,8,Testing Prompt: 0.28519025542839904,,
172253,gpt-5,2,3,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
506571,gpt-5,3,4,3,4,0,0,1,1,0,0,8,Testing Prompt: 0.28519025542839904,,
225646,gpt-5,3,3,3,3,0,0,0,1,0,0,8,Testing Prompt: 0.28519025542839904,,
600997,gpt-5,4,4,3,4,0,0,1,1,1,1,8,Testing Prompt: 0.28519025542839904,,
263864,gpt-5,4,3,3,4,0,0,1,1,0,1,8,Testing Prompt: 0.28519025542839904,,
600843,gpt-5,2,3,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.28519025542839904,,
585389,gpt-5,2,2,3,2,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
247482,gpt-5,4,4,4,3,0,0,1,1,1,0,8,Testing Prompt: 0.28519025542839904,,
195235,gpt-5,3,3,4,2,0,0,1,0,0,0,8,Testing Prompt: 0.28519025542839904,,
706907,gpt-5,2,4,3,3,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
575601,gpt-5,3,4,3,2,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
264344,gpt-5,4,4,3,3,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
564167,gpt-5,3,4,1,3,1,0,1,1,1,1,8,Testing Prompt: 0.28519025542839904,,
218810,gpt-5,2,1,4,2,0,0,1,1,0,1,8,Testing Prompt: 0.28519025542839904,,
641013,gpt-5,4,3,3,3,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
219176,gpt-5,4,4,3,4,0,1,1,1,1,1,8,Testing Prompt: 0.28519025542839904,,
546578,gpt-5,3,2,1,2,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
555531,gpt-5,3,3,2,2,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
253693,gpt-5,4,1,4,3,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
580333,gpt-5,3,2,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
735055,gpt-5,3,4,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
248896,gpt-5,3,4,3,3,0,0,1,0,0,0,8,Testing Prompt: 0.28519025542839904,,
534868,gpt-5,2,1,1,1,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
190056,gpt-5,2,1,3,2,1,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
225577,gpt-5,3,3,3,3,0,0,0,0,1,0,8,Testing Prompt: 0.28519025542839904,,
576254,gpt-5,2,3,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
643006,gpt-5,3,3,3,4,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
700128,gpt-5,2,3,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
282284,gpt-5,2,2,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
558582,gpt-5,1,1,3,2,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
263413,gpt-5,4,4,3,4,0,0,1,1,1,1,8,Testing Prompt: 0.28519025542839904,,
561983,gpt-5,3,3,1,3,1,0,0,1,1,1,8,Testing Prompt: 0.28519025542839904,,
557524,gpt-5,2,1,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
534553,gpt-5,3,3,1,3,0,0,1,1,0,0,8,Testing Prompt: 0.28519025542839904,,
530371,gpt-5,4,4,3,4,0,0,1,1,0,0,8,Testing Prompt: 0.28519025542839904,,
257325,gpt-5,2,4,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
640700,gpt-5,3,3,1,3,0,0,1,1,0,0,8,Testing Prompt: 0.28519025542839904,,
614816,gpt-5,3,1,4,3,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
704896,gpt-5,2,1,1,3,0,0,0,1,0,0,8,Testing Prompt: 0.28519025542839904,,
257040,gpt-5,3,3,4,3,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
545047,gpt-5,3,4,3,3,0,0,1,1,1,0,8,Testing Prompt: 0.28519025542839904,,
226773,gpt-5,2,1,4,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
264478,gpt-5,2,2,4,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
242085,gpt-5,4,2,1,3,0,0,1,1,1,0,8,Testing Prompt: 0.28519025542839904,,
211283,gpt-5,2,3,4,3,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
242166,gpt-5,2,1,3,2,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
291285,gpt-5,3,4,3,4,0,0,1,1,0,1,8,Testing Prompt: 0.28519025542839904,,
215108,gpt-5,4,3,4,4,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
184927,gpt-5,3,4,3,4,0,0,1,1,0,1,8,Testing Prompt: 0.28519025542839904,,
644531,gpt-5,2,3,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
543229,gpt-5,3,2,3,3,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
167524,gpt-5,2,1,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
503131,gpt-5,2,4,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
525710,gpt-5,3,4,3,4,1,0,1,1,1,1,8,Testing Prompt: 0.28519025542839904,,
632387,gpt-5,2,2,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.28519025542839904,,
232366,gpt-5,3,3,1,3,0,0,1,0,0,0,8,Testing Prompt: 0.28519025542839904,,
588075,gpt-5,2,2,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.28519025542839904,,
613126,gpt-5,4,4,3,4,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
601728,gpt-5,2,4,3,2,0,0,0,0,1,0,8,Testing Prompt: 0.28519025542839904,,
551252,gpt-5,2,2,4,3,0,0,0,1,1,1,8,Testing Prompt: 0.28519025542839904,,
238025,gpt-5,4,4,1,4,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
630563,gpt-5,2,3,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
225581,gpt-5,3,4,1,3,1,0,1,1,0,1,8,Testing Prompt: 0.28519025542839904,,
524784,gpt-5,3,1,3,4,0,0,1,0,0,1,8,Testing Prompt: 0.28519025542839904,,
615578,gpt-5,3,3,3,3,1,0,1,1,1,1,8,Testing Prompt: 0.28519025542839904,,
174997,gpt-5,2,1,3,2,0,0,0,1,0,0,8,Testing Prompt: 0.28519025542839904,,
216965,gpt-5,3,4,1,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
248731,gpt-5,2,3,4,2,0,0,0,0,1,1,8,Testing Prompt: 0.28519025542839904,,
528543,gpt-5,4,4,1,4,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
607920,gpt-5,2,1,1,3,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
215179,gpt-5,2,2,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
573597,gpt-5,4,4,1,4,0,0,1,0,1,1,8,Testing Prompt: 0.28519025542839904,,
274347,gpt-5,4,4,4,4,0,0,1,0,0,0,8,Testing Prompt: 0.28519025542839904,,
512243,gpt-5,3,2,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,
244029,gpt-5,3,4,4,4,0,0,1,1,1,0,8,Testing Prompt: 0.28519025542839904,,
529099,gpt-5,2,2,3,2,0,0,0,0,1,0,8,Testing Prompt: 0.28519025542839904,,
217052,gpt-5,1,1,2,1,0,0,0,0,0,1,8,Testing Prompt: 0.28519025542839904,,